,UKPRN,HE provider,Country of HE provider,Region of HE provider,First year marker,Level of study,Mode of study,Academic Year,Category marker,Category,Number
166996,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Scotland,655
166997,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Wales,5
166998,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Northern Ireland,5
166999,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Other UK,0
167000,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Total UK  ,765
167001,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Other European Union,195
167002,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Non-European Union,920
167003,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Total Non-UK,1115
167004,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Not known,0
167005,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Total,Total,1880
167006,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Sex,Female,445
167007,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Sex,Male,240
167008,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Sex,Other,0
167009,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,England,130
167010,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Scotland,505
167011,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Wales,5
167012,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Northern Ireland,5
167013,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Other UK,0
167014,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Total UK  ,640
167015,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Other European Union,5
167016,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Non-European Union,35
167017,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Total Non-UK,40
167018,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Not known,0
167019,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Total,Total,680
167020,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Sex,Female,130
167021,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Sex,Male,130
167022,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Sex,Other,0
167023,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,England,10
167024,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Scotland,55
167025,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Wales,0
167026,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Northern Ireland,0
167027,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Other UK,0
167028,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Total UK  ,70
167029,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Other European Union,20
167030,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Non-European Union,170
167031,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Total Non-UK,190
167032,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Not known,0
167033,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Total,Total,260
167034,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Sex,Female,430
167035,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Sex,Male,245
167036,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Sex,Other,0
167037,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,England,105
167038,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Scotland,510
167039,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Wales,0
167040,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Northern Ireland,5
167041,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Other UK,0
167042,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Total UK  ,625
167043,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Other European Union,15
167044,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Non-European Union,30
167045,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Total Non-UK,45
167046,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Not known,0
167047,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Total,Total,670
167300,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Sex,Female,1250
167301,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Sex,Male,885
167302,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Sex,Other,0
167303,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,England,105
167304,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Scotland,710
167305,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Wales,5
167306,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Northern Ireland,5
167307,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Other UK,0
167308,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Total UK  ,830
167309,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Other European Union,215
167310,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Non-European Union,1090
167311,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Total Non-UK,1305
167312,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Not known,0
167313,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Total,Total,2140
167314,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Sex,Female,870
167315,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Sex,Male,480
167316,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Sex,Other,0
167317,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,England,235
167318,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Scotland,1015
167319,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Wales,5
167320,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Northern Ireland,10
167321,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Other UK,0
167322,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Total UK  ,1270
167323,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Other European Union,20
167324,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Non-European Union,65
167325,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Total Non-UK,85
167326,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Not known,0
167327,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Total,Total,1355
167426,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Sex,Female,2125
167427,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Sex,Male,1370
167428,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Sex,Other,0
167429,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,England,340
167430,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Scotland,1725
167431,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Wales,15
167432,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Northern Ireland,15
167433,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Other UK,5
167434,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Total UK  ,2100
167435,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Other European Union,235
167436,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Non-European Union,1155
167437,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Total Non-UK,1390
167438,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Not known,0
167439,10007783.0,The University of Aberdeen,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Total,Total,3495
167454,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Sex,Female,1565
167455,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Sex,Male,995
167456,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Sex,Other,0
167457,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,England,225
167458,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Scotland,1160
167459,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Wales,10
167460,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Northern Ireland,10
167461,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Other UK,0
167462,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Total UK  ,1405
167463,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Other European Union,200
167464,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Non-European Union,955
167465,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Total Non-UK,1155
167466,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Not known,0
167467,10007783.0,The University of Aberdeen,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Total,Total,2560
167482,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Sex,Female,560
167483,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Sex,Male,375
167484,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Sex,Other,0
167485,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,England,115
167486,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,Scotland,565
167487,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,Wales,5
167488,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,Northern Ireland,10
167489,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,Other UK,0
167490,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,Total UK  ,695
167491,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,Other European Union,35
167492,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,Non-European Union,200
167493,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,Total Non-UK,235
167494,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Domicile,Not known,0
167495,10007783.0,The University of Aberdeen,Scotland,Scotland,Other years,Postgraduate (taught),All,2018/19,Total,Total,930
167496,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Sex,Female,55
167497,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Sex,Male,110
167498,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Sex,Other,0
167499,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,England,0
167500,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Scotland,80
167501,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Wales,0
167502,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Northern Ireland,0
167503,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Other UK,0
167504,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Total UK  ,85
167505,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Other European Union,35
167506,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Non-European Union,45
167507,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Total Non-UK,80
167508,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Domicile,Not known,0
167509,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Full-time,2018/19,Total,Total,165
167510,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Sex,Female,65
167511,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Sex,Male,20
167512,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Sex,Other,0
167513,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,England,0
167514,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Scotland,85
167515,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Wales,0
167516,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Northern Ireland,0
167517,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Other UK,0
167518,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Total UK  ,85
167519,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Other European Union,0
167520,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Non-European Union,0
167521,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Total Non-UK,0
167522,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Domicile,Not known,0
167523,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),Part-time,2018/19,Total,Total,85
167524,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Sex,Female,0
167525,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Sex,Male,0
167526,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Sex,Other,0
167527,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,England,0
167528,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Scotland,0
167529,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Wales,0
167530,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Northern Ireland,0
167531,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Other UK,0
167532,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Total UK  ,0
167533,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Other European Union,0
167534,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Non-European Union,0
167535,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Total Non-UK,0
167536,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Domicile,Not known,0
167537,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Full-time,2018/19,Total,Total,0
167538,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Sex,Female,80
167539,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Sex,Male,15
167540,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Sex,Other,0
167541,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,England,0
167542,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Scotland,90
167543,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Wales,0
167544,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Northern Ireland,0
167545,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Other UK,0
167546,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Total UK  ,90
167547,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Other European Union,0
167548,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Non-European Union,0
167549,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Total Non-UK,5
167550,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Domicile,Not known,0
167551,10007849.0,Abertay University,Scotland,Scotland,Other years,Postgraduate (taught),Part-time,2018/19,Total,Total,95
167804,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Sex,Female,55
167805,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Sex,Male,110
167806,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Sex,Other,0
167807,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,England,0
167808,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Scotland,80
167809,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Wales,0
167810,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Northern Ireland,0
167811,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Other UK,0
167812,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Total UK  ,85
167813,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Other European Union,35
167814,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Non-European Union,45
167815,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Total Non-UK,80
167816,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Domicile,Not known,0
167817,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Full-time,2018/19,Total,Total,165
167818,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Sex,Female,145
167819,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Sex,Male,35
167820,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Sex,Other,0
167821,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,England,0
167822,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Scotland,175
167823,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Wales,0
167824,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Northern Ireland,0
167825,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Other UK,0
167826,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Total UK  ,175
167827,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Other European Union,0
167828,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Non-European Union,0
167829,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Total Non-UK,5
167830,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Domicile,Not known,0
167831,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),Part-time,2018/19,Total,Total,180
167930,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Sex,Female,200
167931,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Sex,Male,145
167932,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Sex,Other,0
167933,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,England,5
167934,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Scotland,255
167935,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Wales,0
167936,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Northern Ireland,0
167937,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Other UK,0
167938,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Total UK  ,260
167939,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Other European Union,35
167940,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Non-European Union,50
167941,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Total Non-UK,85
167942,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Domicile,Not known,0
167943,10007849.0,Abertay University,Scotland,Scotland,All,Postgraduate (taught),All,2018/19,Total,Total,345
167958,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Sex,Female,115
167959,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Sex,Male,130
167960,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Sex,Other,0
167961,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,England,5
167962,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Scotland,165
167963,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Wales,0
167964,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Northern Ireland,0
167965,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Other UK,0
167966,10007849.0,Abertay University,Scotland,Scotland,First year,Postgraduate (taught),All,2018/19,Domicile,Total UK  ,165
