,UKPRN,HE provider,Country of HE provider,Region of HE provider,First year marker,Level of study,Mode of study,Academic Year,Category marker,Category,Number
137266,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Non-European Union,25
137267,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Total Non-UK,30
137268,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Not known,0
137269,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Total,Total,80
137522,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Sex,Female,50
137523,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Sex,Male,55
137524,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Sex,Other,0
137525,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,England,5
137526,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Scotland,20
137527,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Wales,0
137528,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Northern Ireland,0
137529,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Other UK,0
137530,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Total UK  ,25
137531,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Other European Union,10
137532,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Non-European Union,70
137533,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Total Non-UK,80
137534,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Not known,0
137535,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Total,Total,105
137536,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Sex,Female,50
137537,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Sex,Male,55
137538,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Sex,Other,0
137539,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,England,5
137540,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Scotland,65
137541,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Wales,0
137542,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Northern Ireland,0
137543,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Other UK,0
137544,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Total UK  ,75
137545,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Other European Union,10
137546,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Non-European Union,25
137547,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Total Non-UK,35
137548,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Not known,0
137549,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Total,Total,105
137648,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Sex,Female,100
137649,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Sex,Male,110
137650,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Sex,Other,0
137651,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,England,15
137652,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Scotland,85
137653,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Wales,0
137654,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Northern Ireland,0
137655,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Other UK,0
137656,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Total UK  ,100
137657,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Other European Union,15
137658,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Non-European Union,95
137659,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Total Non-UK,110
137660,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Not known,0
137661,10005500.0,Robert Gordon University,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Total,Total,210
137676,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Sex,Female,30
137677,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Sex,Male,30
137678,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Sex,Other,0
137679,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,England,5
137680,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Scotland,30
137681,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Wales,0
137682,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Northern Ireland,0
137683,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Other UK,0
137684,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Total UK  ,35
137685,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Other European Union,5
137686,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Non-European Union,25
137687,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Total Non-UK,30
137688,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Not known,0
137689,10005500.0,Robert Gordon University,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Total,Total,60
137704,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Sex,Female,70
137705,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Sex,Male,80
137706,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Sex,Other,0
137707,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,England,10
137708,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Scotland,55
137709,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Wales,0
137710,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Northern Ireland,0
137711,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Other UK,0
137712,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Total UK  ,65
137713,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Other European Union,10
137714,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Non-European Union,70
137715,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Total Non-UK,85
137716,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Not known,0
137717,10005500.0,Robert Gordon University,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Total,Total,150
140014,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Sex,Female,0
140015,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Sex,Male,0
140016,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Sex,Other,0
140017,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,England,0
140018,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Scotland,5
140019,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Wales,0
140020,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Northern Ireland,0
140021,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Other UK,0
140022,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Total UK  ,5
140023,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Other European Union,0
140024,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Non-European Union,0
140025,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Total Non-UK,0
140026,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Not known,0
140027,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Total,Total,5
140028,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Sex,Female,5
140029,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Sex,Male,0
140030,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Sex,Other,0
140031,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,England,0
140032,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Scotland,0
140033,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Wales,0
140034,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Northern Ireland,0
140035,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Other UK,0
140036,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Total UK  ,0
140037,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Other European Union,0
140038,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Non-European Union,5
140039,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Total Non-UK,5
140040,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Not known,0
140041,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Total,Total,5
140042,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Sex,Female,5
140043,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Sex,Male,10
140044,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Sex,Other,0
140045,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,England,0
140046,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Scotland,10
140047,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Wales,0
140048,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Northern Ireland,0
140049,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Other UK,0
140050,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Total UK  ,10
140051,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Other European Union,0
140052,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Non-European Union,0
140053,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Total Non-UK,0
140054,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Domicile,Not known,0
140055,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),Part-time,2014/15,Total,Total,10
140266,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Sex,Female,5
140267,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Sex,Male,0
140268,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Sex,Other,0
140269,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,England,0
140270,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Scotland,0
140271,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Wales,0
140272,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Northern Ireland,0
140273,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Other UK,0
140274,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Total UK  ,0
140275,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Other European Union,0
140276,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Non-European Union,5
140277,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Total Non-UK,5
140278,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Domicile,Not known,0
140279,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Full-time,2014/15,Total,Total,5
140280,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Sex,Female,5
140281,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Sex,Male,10
140282,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Sex,Other,0
140283,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,England,0
140284,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Scotland,10
140285,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Wales,0
140286,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Northern Ireland,0
140287,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Other UK,0
140288,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Total UK  ,15
140289,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Other European Union,0
140290,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Non-European Union,0
140291,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Total Non-UK,0
140292,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Domicile,Not known,0
140293,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),Part-time,2014/15,Total,Total,15
140392,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Sex,Female,10
140393,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Sex,Male,10
140394,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Sex,Other,0
140395,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,England,0
140396,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Scotland,15
140397,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Wales,0
140398,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Northern Ireland,0
140399,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Other UK,0
140400,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Total UK  ,15
140401,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Other European Union,0
140402,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Non-European Union,5
140403,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Total Non-UK,5
140404,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Domicile,Not known,0
140405,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,All,Postgraduate (research),All,2014/15,Total,Total,20
140420,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Sex,Female,0
140421,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Sex,Male,0
140422,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Sex,Other,0
140423,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,England,0
140424,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Scotland,5
140425,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Wales,0
140426,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Northern Ireland,0
140427,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Other UK,0
140428,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Total UK  ,5
140429,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Other European Union,0
140430,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Non-European Union,0
140431,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Total Non-UK,0
140432,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Domicile,Not known,0
140433,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,First year,Postgraduate (research),All,2014/15,Total,Total,5
140448,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Sex,Female,5
140449,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Sex,Male,10
140450,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Sex,Other,0
140451,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,England,0
140452,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Scotland,10
140453,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Wales,0
140454,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Northern Ireland,0
140455,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Other UK,0
140456,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Total UK  ,10
140457,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Other European Union,0
140458,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Non-European Union,5
140459,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Total Non-UK,5
140460,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Domicile,Not known,0
140461,10005561.0,Royal Conservatoire of Scotland,Scotland,Scotland,Other years,Postgraduate (research),All,2014/15,Total,Total,15
142422,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Sex,Female,125
142423,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Sex,Male,140
142424,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Sex,Other,0
142425,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,England,60
142426,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,Scotland,50
142427,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,Wales,0
142428,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,Northern Ireland,5
142429,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,Other UK,0
142430,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,Total UK  ,115
142431,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,Other European Union,55
142432,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,Non-European Union,100
142433,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,Total Non-UK,155
142434,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Domicile,Not known,0
142435,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Full-time,2014/15,Total,Total,270
142436,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Sex,Female,10
142437,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Sex,Male,5
142438,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Sex,Other,0
142439,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,England,5
142440,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Scotland,10
142441,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Wales,0
142442,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Northern Ireland,0
142443,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Other UK,0
142444,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Total UK  ,15
142445,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Other European Union,0
142446,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Non-European Union,0
142447,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Total Non-UK,0
142448,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Domicile,Not known,0
142449,10007803.0,The University of St Andrews,Scotland,Scotland,First year,Postgraduate (research),Part-time,2014/15,Total,Total,15
142450,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Sex,Female,240
142451,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Sex,Male,350
142452,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Sex,Other,0
142453,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,England,125
142454,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Scotland,115
142455,10007803.0,The University of St Andrews,Scotland,Scotland,Other years,Postgraduate (research),Full-time,2014/15,Domicile,Wales,5
